EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
3.666666746,0.611111104,0.487893522,0.047435481,6,7,30,23.33333397,1,16.66666603,3.336604595,61.81818008,11.5,0.383333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.33333397,1,16.66666603,3.336604595,61.81818008,11.5,0.383333325,0,0,0,6,0,0.002944063,6,0.294261903,0.00252871,0.357613534,0,2031700,4155482,0.100310087,0.049043648,0,0,0.203751817,1,206.3124542,0.000490437,0.101183154,4,0.666666687,0.230366915,0.012908979,0,1,42,1,0,1,0,1,1,8,0,7,1,1,29,1,1,1,3,0,0,1,1,0,1,1,3,5,0,5.8,8,3,1,2,0,1,1,0,0,1,0,0,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,6,5,0.857142857,1,0,2,1,0,0,0,1,1
2.333333254,0.777777791,0.611111104,0.052204546,3,1,6,16.66666603,2,66.66666412,1.226692796,73.52941132,2.5,0.416666657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,1.226692796,73.52941132,2.5,0.416666657,0,0,0,3,0,0.001472031,3,0.147130951,0.000893864,0.126411468,0,2031762,4155482,0.100307025,0.049043648,0,0,0.196325868,1,196.618515,0.000490437,0.096428894,2.333333254,0.777777791,0.370123059,0.002751728,0,1,40,1,1,1,0,1,1,4,0,3,1,1,26,1,1,1,3,0,0,1,0,0,1,1,3,5,0,5.2,9,3,1,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,6,5,0.85,1,0,2,1,0,0,0,0,0
12.3125,0.76953125,0.194746643,0.063440219,0,0,0,0,0,0,0,0,0,0,0,0,16,32,240,13.33333302,3,18.75,46.17271805,71.45026398,104,0.433333337,0,0,16,32,240,13.33333302,3,18.75,46.17271805,71.45026398,104,0.433333337,0,0,16,0,0.007850834,0,16,0.784698367,0.015216269,2.151905298,16,4155482,2944599,0.049043648,0.069211461,0,0,0.208664358,182.0124359,1,0.08926554,0.000490437,13,0.8125,0.084696345,0.010473814,5,12,1279,9,0,1,6,110,2,24,47,10,2,47,532,1,47,100,241,0,0,10,42,294,103,69,128,623,159,0.85,134,287,9,205,1,0,2,98,1,0,19,1,17,4,0,13,3.638297872,1,42,2.617021277,1,4,0.653061224,0,12,12,5,114,45,0.734949179,0.416666667,0,2,5,5,1,3,1,4
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.686948001,66.66666412,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.686948001,66.66666412,2.5,0.416666657,0,0,3,0,0.001472031,0,3,0.147130951,0.000176078,0.024901133,3,4155482,3027209,0.049043648,0.067322738,0,0,0.190415502,103.8075638,1,0.050911017,0.000490437,2.333333254,0.777777791,0.382729799,0.003913166,0,5,96,3,0,1,0,7,1,7,0,2,1,5,39,1,5,7,19,0,1,3,5,10,7,5,19,41,9,0.95,16,28,3,20,0,5,1,19,2,0,3,1,1,1,1,4,1.8,1,4,1.6,1,1,0.428571429,0,2,2,2,24,399,0.9375,0.5,0,2,2,0,0,0,1,1
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.686948001,66.66666412,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.686948001,66.66666412,2.5,0.416666657,0,0,3,0,0.001472031,0,3,0.147130951,0.000176078,0.024901133,3,4155482,3027209,0.049043648,0.067322738,0,0,0.190415502,103.8075638,1,0.050911017,0.000490437,2.333333254,0.777777791,0.382729799,0.003913166,0,5,91,3,0,1,0,6,2,8,0,2,2,4,40,1,4,6,18,0,1,3,4,9,6,4,18,37,8,1.08,14,26,3,19,0,4,2,25,2,0,3,1,1,1,1,4,1.75,1,4,1.75,1,1,0.5,0,2,2,2,19,400,0.934065934,0.5,0,2,2,0,0,0,1,1
15.22222233,0.845678985,0.179301962,0.106607378,18,25,306,8.169934273,1,5.555555344,14.81844902,56.44859695,140.5,0.459150314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,306,8.169934273,1,5.555555344,14.81844902,56.44859695,140.5,0.459150314,0,0,0,18,0,0.008832188,18,0.882785678,0.01021366,1.444429636,0,2014949,4155482,0.101144001,0.049043648,0,0,0.208967492,1,325.6726685,0.000490437,0.159721762,15.61111069,0.86728394,0.083853044,0.021886714,0,1,144,1,0,1,1,8,1,9,0,6,1,8,89,1,8,8,11,0,0,1,8,1,8,8,11,13,0,6.85,42,11,1,10,1,8,1,100,0,2,0,0,7,4.5,1,1,1,1,1,1,1,0,0,0,1,1,1,6,5,0.861111111,1,0,2,1,2,0,0,0,0
7.222222328,0.802469134,0.294070631,0.075791232,6,5,30,16.66666603,1,16.66666603,6.084396362,87.32394409,12.5,0.416666657,0,0,3,0,6,0,3,100,7.899901867,97.57575989,3,0.5,0,0,9,8,72,11.11111069,2,22.22222137,13.15014744,87.29641724,32,0.444444448,13.83333302,19.2129631,3,6,0.001472031,0.002944063,9,0.441392839,0.003189479,0.451060444,3,2023933,4143257,0.100695036,0.049188357,37.51450348,0.000903658,0.20575121,5.5,260.8446655,0.002697401,0.127927735,7.444444656,0.827160478,0.175270051,0.025990484,1,14,432,27,0,1,0,52,3,22,0,5,1,15,117,1,15,19,45,1,4,27,13,168,52,15,43,250,127,0.47,66,170,3,150,1,15,3,73,1,2,10,2,98,9.666666667,1,7,2.133333333,1,27,3,1,4,0.666666667,0,1,1,1,6,5,0.960648148,1,0,1,1,2,0,0,1,1
1.666666627,0.555555582,0.839506149,0.073737845,2,0,2,0,2,100,5.250245571,99.07407379,1,0.5,0,0,1,0,0,0,1,100,0.441609412,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,5.39744854,94.01709747,2,0.333333343,0,0,1,2,0.000490677,0.000981354,3,0.147130951,0.001311132,0.185422063,1,2030055,4141225,0.100391366,0.049212493,0,0,0.194725424,4.500000477,256.6778564,0.002206964,0.12588419,1.833333254,0.611111104,0.474684447,0.015527927,0,6,84,2,0,1,0,5,1,11,0,3,1,4,36,1,4,5,14,0,0,2,4,9,5,4,12,34,8,1.06,14,20,2,14,1,4,1,0,2,0,1,1,3,2.5,1,3,2.25,2,2,1.25,1,1,0.5,0,1,1,1,6,5,0.928571429,1,0,2,1,0,0,0,1,1
6.375,0.796875,0.334262162,0.065069638,5,4,20,20,2,40,6.133464336,54.34782791,8,0.400000006,0,0,3,0,6,0,3,100,15.60353279,96.95121765,3,0.5,0,0,8,8,56,14.28571415,2,25,20.31403351,74.19355011,24,0.428571433,10.5,18.75,3,5,0.001472031,0.002453386,8,0.392349184,0.009341029,1.321020961,3,2036715,3037350,0.100063093,0.067097962,41.42713547,0.000997906,0.20601517,71.83030701,183.5751953,0.035228204,0.090031974,6.5625,0.8203125,0.145733476,0.007440764,1,4,180,2,0,1,1,13,1,9,1,4,1,11,79,1,11,13,31,0,3,2,10,22,13,11,27,70,20,1.13,31,47,2,33,0,10,1,63,1,0,2,3,5,2.272727273,0,5,1.909090909,1,2,1.181818182,1,1,0.307692308,0,1,1,1,6,5,0.788888889,1,0,2,1,1,0,0,0,0
2.5,0.625,0.642361104,0.034802381,1,0,0,0,1,100,1.864573121,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,3.28753686,89.33333588,2.5,0.416666657,0,0,4,3,12,25,1,25,4.710500717,84.95574951,4.5,0.375,1,8.333333015,3,1,0.001472031,0.000490677,4,0.196174592,0.001309645,0.185211778,3,2034298,4013109,0.100181982,0.050783571,233.4471741,0.005623328,0.200223029,18.23452568,193.3564301,0.008942877,0.094829045,2.75,0.6875,0.299087256,0.007891562,0,8,332,5,0,1,0,42,2,12,0,3,2,20,92,1,20,36,53,0,5,9,20,83,36,26,55,189,74,0.49,51,129,5,93,0,20,2,59,1,0,2,3,7,2.6,0,9,2.25,1,10,2,1,4,0.954545455,0,1,1,1,6,5,0.975903614,1,0,1,1,2,0,0,0,0
3,1,0.333333343,0,1,0,0,0,1,100,0.58881259,100,0,0,0,0,2,0,2,0,2,100,3.189401388,98.48484802,1,0.5,0,0,3,0,6,0,3,100,3.581943035,93.58974457,3,0.5,2,33.33333206,2,1,0.000981354,0.000490677,3,0.147130951,0.0005332,0.075405933,2,2035201,4149369,0.100137532,0.0491159,5.666131973,0.000136487,0.196784481,3.5,127.3348083,0.001716528,0.062449638,3,1,0.333333343,4.07E-08,0,3,125,1,0,1,0,7,1,8,0,4,1,7,71,1,7,7,20,0,1,1,7,6,7,7,17,37,6,1.92,17,23,1,15,0,7,1,28,1,1,1,3,3,1.571428571,0,2,1.285714286,1,1,1,1,0,0,0,1,1,1,6,5,0.952,1,0,1,1,1,0,0,1,1
7.888888836,0.876543224,0.230781898,0.13039732,7,3,42,7.142857075,4,57.1428566,7.360157013,63.02521133,19.5,0.464285702,0,0,2,0,2,0,2,100,3.091265917,100,1,0.5,0,0,9,5,72,6.944444656,5,55.55555725,9.715407372,65.7807312,33.5,0.465277791,11,15.27777767,2,7,0.000981354,0.00343474,9,0.441392839,0.006356504,0.898945451,2,2033656,4149369,0.100213602,0.0491159,31.80621147,0.000766155,0.206675708,3.5,212.8790741,0.001716528,0.104403667,8.111110687,0.901234567,0.126572996,0.007196947,0,6,130,3,0,1,0,11,2,9,0,3,2,7,52,1,7,11,19,0,1,3,7,18,11,7,21,57,19,0.91,21,40,3,28,0,7,2,28,1,0,1,3,8,2.714285714,0,4,1.714285714,1,3,1.571428571,1,2,0.888888889,0,1,1,1,6,5,0.953846154,1,0,1,1,1,0,0,1,1
10.66666698,0.888888896,0.204671159,0.204702958,9,2,72,2.777777672,7,77.77777863,7.899901867,67.64705658,35,0.486111104,0,0,3,0,6,0,3,100,1.619234562,100,3,0.5,0,0,12,8,132,6.060606003,5,41.66666794,9.028459549,67.89668274,62,0.469696969,20.5,15.530303,3,9,0.001472031,0.004416094,12,0.588523805,0.005828724,0.824306011,3,2036195,4143258,0.100088648,0.049188346,1069.547729,0.025763504,0.207728431,5.333333015,151.8197021,0.002615661,0.074457921,10.70833302,0.892361104,0.096172161,0.006374986,0,9,339,11,0,1,6,51,2,13,1,2,2,17,88,1,17,37,53,0,11,22,17,113,39,17,49,198,99,0.44,56,148,11,111,1,16,3,83,2,0,7,1,19,5.764705882,0,17,3.352941176,1,109,9.941176471,1,3,0.736842105,0,1,1,1,6,5,0.887905605,1,0,2,1,1,0,0,1,1
6.714285851,0.959183693,0.193877548,0.040465996,4,0,12,0,4,100,4.612365246,53.10734558,6,0.5,0,0,3,1,6,16.66666603,2,66.66666412,3.238469124,90.41095734,2.5,0.416666657,0,0,7,1,42,2.380952358,6,85.7142868,7.16388607,58.40000153,20.5,0.488095224,12,28.5714283,3,4,0.001472031,0.001962709,7,0.343305528,0.004407377,0.623297215,3,2036264,4013109,0.100085251,0.050783571,21.83216667,0.000525898,0.205035925,18.23452187,143.4649506,0.008942875,0.070360444,6.714285851,0.959183693,0.146839976,0.000718245,0,5,123,2,0,1,0,8,1,9,0,3,1,7,51,1,7,8,23,0,2,2,7,14,8,7,21,50,12,1.02,22,33,2,24,0,7,1,28,1,0,2,3,6,2.142857143,0,4,2,1,2,1.142857143,1,1,0.333333333,0,1,1,1,6,5,0.951219512,1,0,1,1,1,0,0,0,0
3.799999952,0.75999999,0.451111108,0.056283515,3,1,6,16.66666603,2,66.66666412,8.243375778,89.83956909,2.5,0.416666657,0,0,2,0,2,0,2,100,3.189401388,98.48484802,1,0.5,0,0,5,3,20,15,2,40,11.04023552,88.93280792,8.5,0.425000012,4,20,2,3,0.000981354,0.001472031,5,0.245218247,0.004048598,0.572558284,2,2034561,4149369,0.100169033,0.0491159,54.25367737,0.001306875,0.202628478,3.5,197.8859406,0.001716528,0.097050488,3.900000095,0.779999971,0.238444433,0.00247303,0,3,108,1,0,1,0,9,1,6,0,2,1,9,44,1,9,9,21,0,2,1,9,13,9,9,19,45,11,0.98,19,30,1,20,0,9,1,44,1,0,1,3,4,2,0,3,1.444444444,1,1,1,1,0,0,0,1,1,1,6,5,0.944444444,1,0,2,1,0,0,0,1,1
2.599999905,0.519999981,0.589999974,0.025590895,2,1,2,50,1,50,7.114818573,92.94871521,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,3.827281713,92.85713959,2,0.333333343,0,0,5,6,20,30,1,20,9.960745811,84.58333588,7,0.349999994,1.666666627,8.333333015,3,2,0.001472031,0.000981354,5,0.245218247,0.003182875,0.450126529,3,2031324,4141222,0.100328654,0.049212527,341.9399719,0.008236727,0.202692419,5.666666985,303.8390198,0.00277914,0.149013743,2.899999857,0.579999983,0.249869704,9.08E-07,0,8,427,30,0,1,0,56,3,17,0,8,1,20,200,1,20,24,54,0,5,31,20,91,51,27,36,181,54,1.1,46,90,3,65,0,20,3,56,1,0,2,3,32,4.55,0,8,3,1,8,1.45,1,2,0.363636364,0,1,1,1,6,5,0.744730679,1,0,2,1,2,1,2,1,1
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.883218825,85.7142868,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.883218825,85.7142868,2.5,0.416666657,0,0,3,0,0.001472031,0,3,0.147130951,0.000102733,0.014528657,3,4155482,4135112,0.049043648,0.049285244,0,0,0.193825409,7.000000477,1,0.003433056,0.000490437,2.333333254,0.777777791,0.445816189,0.026400711,0,33,63,26,0,1,0,26,26,34,0,0,2,1,15,1,1,2,5,0,0,26,1,30,26,1,5,38,4,0.39,10,9,2,6,1,1,26,0,2,0,3,1,26,26,26,3,3,3,3,3,3,1,1,1,1,1,1,6,5,0.888888889,1,0,2,1,1,0,0,0,0
1.666666627,0.555555582,0.839506149,0.073737845,2,1,2,50,1,50,5.201177597,97.24770355,0.5,0.25,0,0,1,0,0,0,1,100,0.441609412,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,5.39744854,93.22033691,2,0.333333343,0.5,8.333333015,1,2,0.000490677,0.000981354,3,0.147130951,0.001548166,0.218943715,1,2032092,4141225,0.100290738,0.049212493,0.75,1.81E-05,0.195911273,4.500000477,256.1778259,0.002206964,0.125638947,2,0.666666627,0.432281941,0.039613809,0,3,124,1,0,1,0,8,1,8,0,4,1,8,65,1,8,8,18,0,1,1,8,13,8,8,16,40,13,1.62,19,29,1,20,0,8,1,50,2,0,1,1,3,1.5,0,4,2,1,1,1,1,0,0,0,1,1,1,6,5,0.951612903,1,0,1,1,1,0,0,0,0
125.5,0.936567187,0.038423873,0.199282631,134,747,17822,4.191448689,2,1.49253726,30.22571182,17.71642303,8537.5,0.479042768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,747,17822,4.191448689,2,1.49253726,30.22571182,17.71642303,8537.5,0.479042768,0,0,0,134,0,0.065750733,134,6.571848869,0.079069987,11.18218517,0,1758287,4155482,0.115908265,0.049043648,0,0,0.211439013,1,444.527771,0.000490437,0.218012646,125.6604462,0.937764525,0.019124268,0.102767937,0,1,70,1,4,1,1,4,1,5,0,4,1,4,42,1,4,4,7,0,0,1,0,1,4,4,7,9,0,4.67,19,7,1,6,0,4,1,100,2,1,0,1,2,1,0,1,1,1,1,1,1,0,0,0,1,1,1,6,5,0.914285714,1,0,2,1,0,0,0,0,0
