EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
3.400000095,0.680000007,0.536388874,0.085350327,5,4,20,20,1,20,6.448763371,69.19431305,8,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,1,20,6.448763371,69.19431305,8,0.400000006,0,0,0,5,0,0.002208481,5,0.220750555,0.004630997,0.654921949,0,1898753,5127960,0.119236149,0.04415011,0,0,0.208336428,1,261.6118164,0.000441501,0.115501903,3.900000095,0.779999971,0.235009879,0.011549134,0,1,127,1,5,1,0,12,1,6,0,5,1,12,93,1,12,12,14,0,0,1,7,0,12,12,14,16,0,5.81,18,14,1,13,0,12,1,0,0,2,0,0,11,2.416666667,1,1,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0.897637795,0,0,2,0,1,0,0,0,0
3.666666746,0.611111104,0.487893522,0.047435481,6,7,30,23.33333397,1,16.66666603,3.091872692,61.94690323,11.5,0.383333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.33333397,1,16.66666603,3.091872692,61.94690323,11.5,0.383333325,0,0,0,6,0,0.002650177,6,0.264900655,0.002544126,0.359793812,0,1895639,5127960,0.119432025,0.04415011,0,0,0.20958887,1,274.0675354,0.000441501,0.121001117,4,0.666666687,0.229094133,0.012914033,0,1,42,1,0,1,0,1,1,8,0,7,1,1,29,1,1,1,3,0,0,1,1,0,1,1,3,5,0,5.8,8,3,1,2,0,1,1,0,0,1,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.857142857,0,0,2,0,0,0,0,0,0
2.333333254,0.777777791,0.611111104,0.052204546,3,1,6,16.66666603,2,66.66666412,1.148409843,74.2857132,2.5,0.416666657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,1.148409843,74.2857132,2.5,0.416666657,0,0,0,3,0,0.001325088,3,0.132450327,0.000882873,0.124857128,0,1898286,5127960,0.119265482,0.04415011,0,0,0.201743543,1,259.9631958,0.000441501,0.114774041,2.333333254,0.777777791,0.369355321,0.002743098,0,1,40,1,1,1,0,1,1,4,0,3,1,1,26,1,1,1,3,0,0,1,0,0,1,1,3,5,0,5.2,9,3,1,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0.825,1,0,2,1,0,0,0,0,0
16.375,0.818750024,0.182619065,0.122308716,0,0,0,0,0,0,0,0,0,0,0,0,20,44,380,11.57894707,1,5,43.46289825,66.04026794,168,0.442105263,0,0,20,44,380,11.57894707,1,5,43.46289825,66.04026794,168,0.442105263,0,0,20,0,0.008833922,0,20,0.883002222,0.017190091,2.431046009,20,5127960,3726073,0.04415011,0.06076102,0,0,0.215547547,192.5111847,1,0.084993899,0.000441501,16.64999962,0.832499981,0.071500778,0.017936507,6,12,1671,9,0,1,6,141,2,23,62,9,2,63,659,2,63,134,323,0,0,10,57,383,134,83,167,840,214,0.78,181,381,9,265,1,1,2,98,1,0,24,2,17,4.047619048,0,13,3.714285714,1,42,2.396825397,1,4,0.636363636,0,12,12,5,440,109,0.682824656,0.583333333,0,3,5,6,1,2,1,7
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.574204922,68.42105103,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.574204922,68.42105103,2.5,0.416666657,0,0,3,0,0.001325088,0,3,0.132450327,0.000171373,0.024235833,3,5127960,3774932,0.04415011,0.059974588,0,0,0.19515875,109.5461807,1,0.048364758,0.000441501,2.333333254,0.777777791,0.388910353,0.004820806,0,5,95,3,0,1,0,7,1,7,0,2,1,5,38,1,5,7,19,0,1,3,5,10,7,5,19,41,9,0.93,16,28,3,20,0,5,1,19,2,0,3,1,1,1,1,4,1.8,1,4,1.6,1,1,0.428571429,0,1,1,1,0,1,0.936842105,1,0,2,1,0,0,0,0,0
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.574204922,68.42105103,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.574204922,68.42105103,2.5,0.416666657,0,0,3,0,0.001325088,0,3,0.132450327,0.000171373,0.024235833,3,5127960,3774932,0.04415011,0.059974588,0,0,0.19515875,109.5461807,1,0.048364758,0.000441501,2.333333254,0.777777791,0.388910353,0.004820806,0,5,90,3,0,1,0,6,2,8,0,2,2,4,39,1,4,6,18,0,1,3,4,9,6,4,18,37,8,1.05,14,26,3,19,0,4,2,25,2,0,3,1,1,1,1,4,1.75,1,4,1.75,1,1,0.5,0,1,1,1,0,1,0.933333333,1,0,2,1,0,0,0,0,0
7.199999809,0.720000029,0.324866772,0.117774703,10,14,90,15.55555534,1,10,11.7491169,71.69811249,38,0.422222227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,90,15.55555534,1,10,11.7491169,71.69811249,38,0.422222227,0,0,0,10,0,0.004416961,10,0.441501111,0.006339875,0.89659375,0,1882900,5127960,0.120240055,0.04415011,0,0,0.212978706,1,366.8883057,0.000441501,0.161981598,7.599999905,0.75999999,0.139212728,0.010114443,0,1,210,1,0,1,1,11,1,12,0,10,1,11,149,1,11,11,15,0,0,1,11,1,11,11,15,17,0,8.76,44,15,1,14,1,11,1,100,0,2,0,0,6,3.090909091,0,1,1,1,1,1,1,0,0,0,10,10,5,167,76,0.647619048,0.5,0,3,5,2,0,0,0,0
7.222222328,0.802469134,0.294070631,0.075791232,6,5,30,16.66666603,1,16.66666603,5.477031708,85.51724243,12.5,0.416666657,0,0,3,0,6,0,3,100,6.978798389,98.13664246,3,0.5,0,0,9,8,72,11.11111069,2,22.22222137,11.88162518,87.90849304,32,0.444444448,13.83333302,19.2129631,3,6,0.001325088,0.002650177,9,0.397350997,0.003085379,0.436338484,3,1888386,5114379,0.119890742,0.044267349,37.75430298,0.000736895,0.211631402,5.5,309.9899597,0.002428256,0.136860907,7.444444656,0.827160478,0.176162571,0.024930382,1,14,432,27,0,1,0,52,3,22,0,5,1,15,117,1,15,19,45,1,4,27,13,168,52,15,43,250,127,0.47,66,170,3,150,1,15,3,73,1,2,10,2,98,9.866666667,1,7,2.133333333,1,27,3,1,4,0.666666667,0,2,2,2,12,7,0.960648148,0.5,0,1,2,2,0,0,1,1
1.666666627,0.555555582,0.839506149,0.073737845,2,0,2,0,2,100,4.726148605,99.07407379,1,0.5,0,0,1,0,0,0,1,100,0.397526503,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,4.85865736,94.01709747,2,0.333333343,0,0,1,2,0.000441696,0.000883392,3,0.132450327,0.001282929,0.181433573,1,1895186,5112121,0.119460568,0.044286903,0,0,0.200002417,4.500000477,305.8232422,0.001986755,0.135021299,1.833333254,0.611111104,0.474684447,0.015527927,0,6,84,2,0,1,0,5,1,11,0,3,1,4,36,1,4,5,14,0,0,2,4,9,5,4,12,34,8,1.06,14,20,2,14,1,4,1,0,2,0,1,1,3,2.5,1,3,2.25,2,2,1.25,1,1,0.5,0,1,1,1,5,3,0.928571429,1,0,2,1,0,0,0,1,1
6.375,0.796875,0.334262162,0.065069638,5,4,20,20,2,40,5.742049694,54.85232162,8,0.400000006,0,0,3,0,6,0,3,100,14.44346333,97.03263855,3,0.5,0,0,8,8,56,14.28571415,2,25,18.77208519,74.04180908,24,0.428571433,10.5,18.75,3,5,0.001325088,0.002208481,8,0.353200883,0.009244634,1.307388663,3,1901808,3781948,0.119044617,0.059863329,40.85709381,0.000797456,0.211975843,104.4982834,238.4830017,0.046136107,0.10529051,6.5625,0.8203125,0.144983411,0.007360265,1,4,180,2,0,1,1,13,1,9,1,4,1,11,79,1,11,13,31,0,3,2,10,22,13,11,27,70,20,1.13,31,47,2,33,0,10,1,63,1,0,2,3,5,2.272727273,0,5,1.909090909,1,2,1.181818182,1,1,0.307692308,0,0,0,0,0,0,0.788888889,0,0,2,0,1,0,0,1,1
2.5,0.625,0.642361104,0.034802381,1,0,0,0,1,100,1.67844522,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,2.959363937,89.33333588,2.5,0.416666657,0,0,4,3,12,25,1,25,4.240282536,84.95574951,4.5,0.375,1,8.333333015,3,1,0.001325088,0.000441696,4,0.176600441,0.001272715,0.17998904,3,1901109,3783780,0.119088382,0.059834346,237.3539276,0.004632714,0.20583725,71.02338409,251.0619812,0.031356901,0.110844143,2.75,0.6875,0.299087256,0.007891562,0,8,332,5,0,1,0,42,2,12,0,3,2,20,92,1,20,36,53,0,5,9,20,83,36,26,55,189,74,0.49,51,129,5,93,0,20,2,59,1,0,2,3,7,2.6,0,9,2.25,1,10,2,1,4,0.954545455,0,0,0,0,0,0,0.975903614,0,0,1,0,2,0,0,1,1
3,1,0.333333343,0,1,0,0,0,1,100,0.530035317,100,0,0,0,0,2,0,2,0,2,100,2.871024847,98.48484802,1,0.5,0,0,3,0,6,0,3,100,3.224381685,93.58974457,3,0.5,2,33.33333206,2,1,0.000883392,0.000441696,3,0.132450327,0.000522754,0.073928632,2,1899948,5121169,0.119161159,0.044208657,5.666131973,0.000110593,0.202201158,3.5,175.157608,0.001545254,0.077332281,3,1,0.333333343,4.07E-08,0,3,125,1,0,1,0,7,1,8,0,4,1,7,71,1,7,7,20,0,1,1,7,6,7,7,17,37,6,1.92,17,23,1,15,0,7,1,28,1,1,1,3,3,1.714285714,0,2,1.285714286,1,1,1,1,0,0,0,1,1,1,2,0,0.952,1,0,1,1,1,0,0,1,1
7.888888836,0.876543224,0.230781898,0.13039732,7,3,42,7.142857075,4,57.1428566,6.625441551,63.02521133,19.5,0.464285702,0,0,2,0,2,0,2,100,2.782685518,100,1,0.5,0,0,9,5,72,6.944444656,5,55.55555725,8.745582581,65.7807312,33.5,0.465277791,11,15.27777767,2,7,0.000883392,0.003091873,9,0.397350997,0.006232214,0.88136816,2,1897824,5121169,0.119294517,0.044208657,29.50761795,0.000575935,0.212668732,3.5,280.5509033,0.001545254,0.123863533,8.111110687,0.901234567,0.126274079,0.007050374,0,6,130,3,0,1,0,11,2,9,0,3,2,7,52,1,7,11,19,0,1,3,7,18,11,7,21,57,19,0.91,21,40,3,28,0,7,2,28,1,0,1,3,8,2.714285714,0,4,1.714285714,1,3,1.571428571,1,2,0.888888889,0,0,0,0,0,0,0.953846154,0,0,1,0,1,0,0,1,1
10.66666698,0.888888896,0.204671159,0.204702958,9,2,72,2.777777672,7,77.77777863,7.155477047,67.78242493,35,0.486111104,0,0,3,0,6,0,3,100,1.148409843,100,3,0.5,0,0,12,8,132,6.060606003,5,41.66666794,7.906360626,67.54717255,62,0.469696969,20.5,15.530303,3,9,0.001325088,0.003975265,12,0.529801309,0.005696467,0.805602133,3,1900782,5114380,0.119108871,0.044267341,1455.926636,0.028417019,0.213750109,5.333333492,205.8493652,0.002354673,0.090882719,10.70833302,0.892361104,0.100021519,0.006208851,0,9,350,11,0,1,6,51,2,13,1,3,2,17,99,1,17,37,53,0,11,22,17,113,39,17,49,198,99,0.5,56,148,11,111,1,16,3,83,2,0,7,1,20,6.529411765,0,17,3.352941176,1,109,9.941176471,1,3,0.736842105,0,3,3,1,15,2,0.857142857,1,0,2,1,2,0,0,1,3
6.714285851,0.959183693,0.193877548,0.040465996,4,0,12,0,4,100,3.975265026,52.02312088,6,0.5,0,0,3,1,6,16.66666603,2,66.66666412,2.915194273,90.41095734,2.5,0.416666657,0,0,7,1,42,2.380952358,6,85.7142868,6.272084713,57.72357559,20.5,0.488095224,12,28.5714283,3,4,0.001325088,0.001766784,7,0.309050769,0.004260382,0.602508962,3,1903105,3783781,0.11896348,0.059834331,23.04189491,0.000449736,0.210926667,71.01428223,197.3871002,0.031352885,0.087146625,6.714285851,0.959183693,0.146840006,0.000718141,0,5,123,2,0,1,0,8,1,9,0,3,1,7,51,1,7,8,23,0,2,2,7,14,8,7,21,50,12,1.02,22,33,2,24,0,7,1,28,1,0,2,3,6,2.142857143,0,4,2,1,2,1.142857143,1,1,0.333333333,0,0,0,0,0,0,0.951219512,0,0,1,0,1,0,0,0,0
3.799999952,0.75999999,0.451111108,0.056283515,3,1,6,16.66666603,2,66.66666412,6.934628963,88.70056152,2.5,0.416666657,0,0,2,0,2,0,2,100,2.871024847,98.48484802,1,0.5,0,0,5,3,20,15,2,40,9.452297211,88.06584167,8.5,0.425000012,4,20,2,3,0.000883392,0.001325088,5,0.220750555,0.003896451,0.551041365,2,1899424,5121169,0.119194031,0.044208657,47.81811142,0.000933322,0.208389595,3.5,251.1572571,0.001545254,0.110886209,3.900000095,0.779999971,0.237084672,0.002469468,0,3,108,1,0,1,0,9,1,6,0,2,1,9,44,1,9,9,21,0,2,1,9,13,9,9,19,45,11,0.98,19,30,1,20,0,9,1,44,1,0,1,3,4,2,0,3,1.444444444,1,1,1,1,0,0,0,1,1,1,2,0,0.944444444,1,0,2,1,0,0,0,1,1
2.599999905,0.519999981,0.589999974,0.025590895,2,1,2,50,1,50,6.934628963,91.81286621,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,3.091872692,92.10526276,2,0.333333343,0,0,5,6,20,30,1,20,9.319787979,85.42510223,7,0.349999994,1.666666627,8.333333015,3,2,0.001325088,0.000883392,5,0.220750555,0.00321822,0.455125093,3,1896499,5112118,0.119377866,0.044286929,456.3729553,0.008907563,0.208348453,5.666666985,357.7214355,0.00250184,0.157934412,2.899999857,0.579999983,0.256875634,0.000337666,0,9,607,30,0,1,0,79,3,19,0,8,1,27,267,1,27,37,80,0,7,31,27,150,73,37,48,283,89,0.94,57,137,4,101,0,27,3,62,1,0,4,3,32,5.259259259,0,11,3.259259259,1,8,1.481481481,1,3,0.482758621,0,15,15,3,224,36,0.515650741,0.733333333,0,3,3,3,1,1,1,4
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,0.795053005,85.7142868,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,0.795053005,85.7142868,2.5,0.416666657,0,0,3,0,0.001325088,0,3,0.132450327,9.45E-05,0.013357938,3,5127960,5105330,0.04415011,0.044345811,0,0,0.198974699,7.000000477,1,0.003090508,0.000441501,2.333333254,0.777777791,0.445816219,0.02640065,0,33,63,26,0,1,0,26,26,34,0,0,2,1,15,1,1,2,5,0,0,26,1,30,26,1,5,38,4,0.39,10,9,2,6,1,1,26,0,2,0,3,1,26,26,26,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0.888888889,1,0,2,1,1,0,0,0,0
1.666666627,0.555555582,0.839506149,0.073737845,2,1,2,50,1,50,4.681978703,97.24770355,0.5,0.25,0,0,1,0,0,0,1,100,0.397526503,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,4.85865736,93.22033691,2,0.333333343,0.5,8.333333015,1,2,0.000441696,0.000883392,3,0.132450327,0.00151573,0.214356631,1,1897449,5112121,0.119318098,0.044286903,0.75,1.46E-05,0.201276347,4.500000477,305.3232422,0.001986755,0.134800553,2,0.666666627,0.432281941,0.039613809,0,3,124,1,0,1,0,8,1,8,0,4,1,8,65,1,8,8,18,0,1,1,8,13,8,8,16,40,13,1.62,19,29,1,20,0,8,1,50,2,0,1,1,3,1.5,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.951612903,0,0,1,0,1,0,0,0,0
