EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
3.333333254,0.555555582,0.500138879,0.061456785,3,1,6,16.66666603,2,66.66666412,2.598366737,92.10526276,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,2.412769079,78.31325531,2.5,0.416666657,0,0,6,8,30,26.66666603,1,16.66666603,3.971789122,67.29560089,11,0.366666675,2.5,8.333333015,3,3,0.001113586,0.001113586,6,0.222634509,0.000219309,0.031015005,3,6711317,7195703,0.040141154,0.037439011,12.63095284,0.000174101,0.223284587,13.16666603,60.93332291,0.00488559,0.022609767,4,0.666666687,0.250580221,0.03880107,0,1,113,1,0,1,0,6,1,12,0,11,1,6,92,1,6,6,10,0,0,1,6,0,6,6,9,11,0,8.36,10,9,1,8,0,6,1,0,0,4,3,0,9,4.666666667,2,1,1,1,1,1,1,0,0,0,1,1,1,113,0,1,1,0,1,1,0,0,0,0,0
6.25,0.78125,0.283945322,0.080100641,4,0,12,0,4,100,2.041573763,96.4912262,6,0.5,0,0,4,3,12,25,2,50,2.449888706,75,4.5,0.375,0,0,8,7,56,12.5,4,50,4.15738678,77.24137878,24.5,0.4375,12,21.4285717,4,4,0.001484781,0.001484781,8,0.296846002,0.000213322,0.030168325,4,6719385,7190316,0.040092956,0.037467059,391.6907654,0.005398951,0.223962754,14.66666603,61.31666565,0.005442176,0.022752009,6.6875,0.8359375,0.153596058,0.009483143,4,3,299,3,0,1,5,22,1,11,17,7,1,18,189,1,18,22,39,0,0,3,14,34,22,18,35,83,30,2.28,27,65,3,41,0,1,1,88,1,0,4,1,207,15.61111111,0,2,1.166666667,0,3,1.222222222,1,1,0.25,0,1,1,1,299,0,1,1,0,1,1,0,0,0,0,0
1,0.5,1.125,0,2,1,2,50,1,50,0.96510762,83.87096405,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.96510762,83.87096405,0.5,0.25,0,0,0,2,0,0.000742391,2,0.074211501,1.56E-05,0.002206613,0,6708638,7260330,0.040157184,0.03710575,0,0,0.206257582,1,59.58333206,0.000371058,0.022108844,1.25,0.625,0.609878361,0.009709481,0,7,72,1,0,1,0,1,1,16,0,9,1,1,49,1,1,1,8,0,5,1,1,5,1,1,8,15,5,3.27,8,13,1,11,0,1,1,0,1,0,0,1,3,3,3,6,6,6,1,1,1,0,0,0,1,1,1,72,0,1,1,0,1,1,0,0,0,0,0
3.75,0.46875,0.430874556,0.076967269,7,10,42,23.80952454,1,14.28571415,3.377876759,45.04950333,16,0.380952388,0,0,1,0,0,0,1,100,0.96510762,100,0,0,0,0,8,17,56,30.3571434,1,12.5,3.860430479,45.61403656,19.5,0.348214298,0,0,1,7,0.000371195,0.002598367,8,0.296846002,0.000325938,0.046094526,1,2705584,7254943,0.099571846,0.037133303,0,0,0.226498589,2.5,408.5030823,0.000927644,0.151578143,4.3125,0.5390625,0.166075587,0.005274222,0,0,24,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,0,2,4,0,4,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24,0,1,1,0,1,1,0,0,0,0,0
4,0.666666687,0.461998463,0.016252818,4,3,12,25,1,25,3.452115774,68.8888855,4.5,0.375,0,0,2,1,2,50,1,50,1.93021524,88.1355896,0.5,0.25,0,0,6,6,30,20,1,16.66666603,4.380104065,60.82474136,12,0.400000006,4.833333492,16.11111069,2,4,0.000742391,0.001484781,6,0.222634509,0.000318158,0.044994388,2,2708814,7254942,0.099453121,0.03713331,6.960846901,9.59E-05,0.224168435,3,300.2842712,0.001113173,0.111422732,4.166666508,0.694444418,0.200724587,0.002929494,0,1,183,1,0,1,7,9,1,12,0,11,1,9,146,1,9,9,18,0,0,1,9,7,9,9,18,19,0,7.68,18,18,1,17,0,9,1,100,0,2,1,0,18,5.666666667,1,1,1,1,1,1,1,0,0,0,1,1,1,183,0,1,1,0,1,1,0,0,0,0,0
26.33333397,0.797979772,0.12117105,0.092609614,18,50,306,16.33986855,1,5.555555344,8.017817497,40.29850769,128,0.418300658,0,0,15,26,210,12.38095284,1,6.666666508,4.602820873,39.11671829,92,0.438095242,0,0,33,137,1056,12.97348499,1,3.030303001,10.39346695,32.8253212,459.5,0.435132563,112.8345261,10.6850872,15,18,0.005567929,0.006681514,33,1.224489808,0.002240708,0.316883951,15,2709899,7201073,0.099413298,0.03741109,2931.012939,0.040400226,0.23172611,18.83333588,368.6281128,0.006988251,0.136782229,26.69696999,0.808999062,0.058897644,0.03382428,0,1,625,1,0,1,0,37,1,14,0,13,1,37,520,1,37,37,64,0,0,1,37,0,37,37,44,65,0,8,40,44,1,43,0,37,1,0,1,8,11,1,485,75.67567568,2,1,0.135135135,0,1,1,1,0,0,0,1,1,1,625,0,1,1,0,1,1,0,0,0,0,0
8.583333015,0.715277791,0.259112805,0.036969628,11,17,110,15.45454502,2,18.18181801,5.308092117,40.5099144,46.5,0.422727287,0,0,1,0,0,0,1,100,1.893095732,100,0,0,0,0,12,23,132,17.42424202,2,16.66666603,6.124721527,40.84158325,54.5,0.412878782,2.75,2.083333254,1,11,0.000371195,0.004083148,12,0.445269018,0.000656601,0.092857346,1,2706062,7257636,0.099554263,0.037119526,1.63255322,2.25E-05,0.228790551,2,389.6003723,0.000742115,0.144564152,9.041666985,0.753472209,0.102835044,0.00314534,0,1,79,1,0,1,0,4,1,10,0,9,1,4,64,1,4,4,7,0,0,1,4,0,4,4,7,8,0,8,7,7,1,6,0,4,1,0,0,1,1,0,0,0,0,1,0.75,0,1,1,1,0,0,0,1,1,1,79,0,1,1,0,1,1,0,0,0,0,0
34.20731735,0.87711072,0.093750127,0.097795978,26,47,650,7.230769157,3,11.53846169,14.2167778,49.03969193,301.5,0.463846147,35.53333282,5.466666698,15,15,210,7.142857075,3,20,4.15738678,38.48797226,97.5,0.464285702,24,11.4285717,39,111,1482,7.489878654,2,5.128205299,16.10987473,41.65067291,685.5,0.46255061,280.3920898,18.91984558,15,26,0.005567929,0.009651076,39,1.447124362,0.007990671,1.130051613,15,2707389,7201076,0.099505462,0.037411075,17683.75781,0.243747741,0.232109219,18.41666794,480.5444946,0.006833643,0.178309649,34.4146347,0.8824265,0.044334318,0.045607388,0,1,1866,1,0,1,10,139,1,11,0,10,1,139,1538,1,139,139,175,0,0,1,139,10,139,139,157,176,0,8.74,152,157,1,156,0,139,1,100,0,9,11,0,859,27.58273381,0,1,0.575539568,0,1,1,1,0,0,0,1,1,1,1866,0,1,1,0,1,1,0,0,0,0,0
8,0.727272749,0.273530185,0.041420836,9,13,72,18.05555534,2,22.22222137,7.015590191,59.43396378,29.5,0.409722209,0,0,2,1,2,50,1,50,1.93021524,88.1355896,0.5,0.25,0,0,11,19,110,17.27272797,2,18.18181801,7.795100212,55.70291901,45.5,0.413636357,8.833333015,8.030303001,2,9,0.000742391,0.003340757,11,0.408163279,0.001403634,0.198503822,2,2705765,7254942,0.099565186,0.03713331,161.1188202,0.002220815,0.228470489,3,411.4088745,0.001113173,0.152656361,8.409090996,0.764462829,0.112698242,0.003859281,0,1,277,1,0,1,3,21,1,10,0,9,1,21,224,1,21,21,26,0,0,1,21,3,21,21,26,27,0,8.3,26,26,1,25,0,21,1,100,0,6,1,0,60,10.85714286,1,1,1,1,1,1,1,0,0,0,1,1,1,277,0,1,1,0,1,1,0,0,0,0,0
3.666666746,0.611111104,0.516782403,0.146077752,6,7,30,23.33333397,1,16.66666603,3.080920458,48.2558136,11.5,0.383333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.33333397,1,16.66666603,3.080920458,48.2558136,11.5,0.383333325,0,0,0,6,0,0.002227172,6,0.222634509,0.000251377,0.035550039,0,2706164,7260330,0.099550508,0.03710575,0,0,0.224266008,1,378.3166199,0.000371058,0.140377223,3.916666508,0.652777791,0.194237426,0.004673826,0,1,26,1,0,1,0,4,1,1,0,0,1,4,16,1,4,4,6,0,0,1,4,0,4,4,6,8,0,2,2,6,1,5,0,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,26,0,1,1,0,1,1,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260330,7260330,0.03710575,0.03710575,0,0,0.009593403,1,1,0.000371058,0.000371058,0,0,0,,0,0,28,1,0,0,0,2,0,0,0,0,0,0,16,1,2,2,7,0,5,1,2,0,2,2,2,9,0,1.78,3,2,1,2,0,2,0,100,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,28,0,1,1,0,1,1,0,0,0,0,0
4,0.666666687,0.482029319,0.109886371,5,5,20,25,1,20,4.194506168,66.47058868,7.5,0.375,0,0,1,0,0,0,1,100,1.893095732,100,0,0,0,0,6,6,30,20,1,16.66666603,5.048255444,61.53845978,12,0.400000006,2.5,8.333333015,1,5,0.000371195,0.001855976,6,0.222634509,0.000334693,0.047332741,1,2707305,7257636,0.099508554,0.037119526,2.041524649,2.81E-05,0.22415556,2,353.0376282,0.000742115,0.13099727,4.75,0.791666687,0.196046174,0.007787983,0,1,43,1,0,1,0,2,1,7,0,6,1,2,34,1,2,2,4,0,0,1,2,0,2,2,4,5,0,6.8,4,4,1,3,0,2,1,0,0,2,1,0,3,2.5,2,1,1,1,1,1,1,0,0,0,1,1,1,43,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.893095732,100,0,0,0,0,1,0,0,0,1,100,1.893095732,100,0,0,0,0,1,0,0.000371195,0,1,0.03710575,0.000141791,0.020052208,1,7260330,7257636,0.03710575,0.037119526,0,0,0.188929275,2,1,0.000742115,0.000371058,1,1,1,1,0,1,35,1,0,1,0,10,1,1,0,0,1,10,16,1,10,10,13,0,0,1,10,1,10,10,13,15,1,1.07,4,14,1,3,0,10,1,0,3,0,0,1,3,0.5,0,1,1,1,1,1,1,0,0,0,1,1,1,35,0,1,1,0,1,1,0,0,0,0,0
4.357142925,0.726190448,0.444376409,0.149125949,4,2,12,16.66666603,2,50,1.818856716,79.03225708,5,0.416666657,1,8.333333015,3,2,6,33.33333206,1,33.33333206,2.190052032,73.75,2,0.333333343,1,16.66666603,6,5,30,16.66666603,2,33.33333206,3.006681442,63.77952576,12.5,0.416666657,5.833333492,19.44444466,3,4,0.001113586,0.001484781,6,0.222634509,0.000168759,0.023866121,3,7246861,7193035,0.037174717,0.037452899,27.5976181,0.000380398,0.221379861,11.84285831,5.5,0.004394382,0.002040816,4.357142925,0.726190448,0.258902073,0.175814316,0,1,106,1,0,1,0,3,1,19,0,18,1,3,95,1,3,3,5,0,0,1,3,0,3,3,5,6,0,15.83,5,5,1,4,0,3,1,0,0,0,3,0,0,0,0,1,0.333333333,0,1,1,1,0,0,0,1,1,1,106,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0.000371195,0,1,0.03710575,2.78E-06,0.000393229,1,7260330,7254943,0.03710575,0.037133303,0,0,0.171413481,2.5,1,0.000927644,0.000371058,1,1,1,1,0,1,32,1,0,1,0,8,1,1,0,0,1,8,16,1,8,8,10,0,0,1,8,0,8,8,10,12,0,1.33,4,10,1,1,0,8,1,0,4,0,0,1,1,0.25,0,1,1,1,1,1,1,0,0,0,1,1,1,32,0,1,1,0,1,1,0,0,0,0,0
47.97058868,0.94059974,0.058029864,0.081226923,51,101,2550,3.960784197,13,25.49019623,19.63622856,51.91363907,1224.5,0.480196089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,101,2550,3.960784197,13,25.49019623,19.63622856,51.91363907,1224.5,0.480196089,0,0,0,51,0,0.018930959,51,1.892393351,0.007398414,1.046293736,0,2611505,7260330,0.103158906,0.03710575,0,0,0.232331917,1,621.4038696,0.000371058,0.230576575,48.09803772,0.943098783,0.032088477,0.033363122,0,3,153,2,0,1,1,9,1,11,0,7,1,8,100,1,8,9,15,0,3,2,8,17,9,8,15,38,12,2.63,15,27,2,17,0,8,1,81,2,16,0,2,596,136.5,8,3,1.5,1,2,1.125,1,1,0.3,0,1,1,1,153,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0.000371195,0,1,0.03710575,2.78E-06,0.000393229,1,7260330,7254943,0.03710575,0.037133303,0,0,0.171413481,2.5,1,0.000927644,0.000371058,1,1,1,1,0,1,32,1,0,1,0,8,1,1,0,0,1,8,16,1,8,8,10,0,0,1,8,0,8,8,10,12,0,1.33,4,10,1,1,0,8,1,0,4,0,0,1,1,0.25,0,1,1,1,1,1,1,0,0,0,1,1,1,32,0,1,1,0,1,1,0,0,0,0,0
11.5714283,0.826530635,0.2275199,0.158075064,3,1,6,16.66666603,2,66.66666412,1.707498193,92,2.5,0.416666657,0,0,11,8,110,7.272727489,3,27.27272797,3.674833059,40.40816498,51,0.463636369,0,0,14,17,182,9.340659142,3,21.4285717,4.528582096,41.35593033,82.5,0.453296691,24.1428566,13.26530647,11,3,0.004083148,0.001113586,14,0.519480526,0.000423837,0.05993963,11,7241476,7198405,0.037202362,0.037424956,45.0976181,0.000621612,0.228954256,15.24999905,6,0.005658627,0.002226345,11.71428585,0.836734712,0.095317654,0.030176274,0,1,280,1,0,1,0,23,1,9,0,8,1,23,224,1,23,23,29,0,0,1,23,0,23,23,29,30,0,7.47,26,29,1,28,0,23,1,0,0,1,8,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,280,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0.000371195,0,1,0.03710575,2.78E-06,0.000393229,1,7260330,7254943,0.03710575,0.037133303,0,0,0.171413481,2.5,1,0.000927644,0.000371058,1,1,1,1,0,1,31,1,0,1,0,8,1,1,0,0,1,8,16,1,8,8,10,0,0,1,8,0,8,8,10,12,0,1.33,3,10,1,1,0,8,1,0,4,0,0,1,1,0.25,0,1,1,1,1,1,1,0,0,0,1,1,1,31,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0,0,1,100,0.259836674,100,0,0,0,0,1,0,0.000371195,0,1,0.03710575,2.78E-06,0.000393229,1,7260330,7254943,0.03710575,0.037133303,0,0,0.171413481,2.5,1,0.000927644,0.000371058,1,1,1,1,0,1,32,1,0,1,0,8,1,1,0,0,1,8,16,1,8,8,10,0,0,1,8,0,8,8,10,12,0,1.33,4,10,1,1,0,8,1,0,4,0,0,1,1,0.25,0,1,1,1,1,1,1,0,0,0,1,1,1,32,0,1,1,0,1,1,0,0,0,0,0
