EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
6.417744637,0.713082731,0.479887396,0.237564191,8,20,56,35.7142868,1,12.5,2.237288237,37.93103409,18,0.321428567,5.583333492,9.970237732,3,2,6,33.33333206,2,66.66666412,1.288135648,59.375,2,0.333333343,2,33.33333206,9,22,72,30.55555534,1,11.11111069,2.305084705,36.17021179,25,0.347222209,10.41666698,14.46759224,3,8,0.002033898,0.005423729,9,0.609756112,0.003733868,0.528048635,3,2154985,1710770,0.068445951,0.086218484,121.16362,0.005572919,0.226094648,72.84604645,12.08333302,0.049353689,0.00818654,6.721358776,0.746817648,0.375224441,0.294950843,0,3,148,3,0,1,1,20,1,4,0,0,1,17,31,1,17,20,49,1,5,3,16,27,20,19,42,94,24,0.33,24,66,3,44,0,17,1,88,1,0,3,1,5,1.588235294,0,6,1.529411765,1,3,1.176470588,1,2,0.368421053,0,2,2,2,5,1,0.858108108,0.5,0,3,2,0,0,0,0,0
2,1,0.762187898,0.831545234,1,0,0,0,1,100,0.813559294,100,0,0,0,0,1,0,0,0,1,100,0.203389823,100,0,0,0,0,2,0,2,0,2,100,0.949152529,93.33333588,1,0.5,1,50,1,1,0.000677966,0.000677966,2,0.135501355,0.000180974,0.025593653,1,2153523,2175625,0.06849242,0.06779661,3.316666603,0.00015255,0.201791972,2,8.333333969,0.001355014,0.00564589,2,1,0.762187839,0.831545234,0,3,59,1,0,1,0,6,1,3,0,0,1,6,19,1,6,6,18,0,2,1,6,6,6,6,14,31,6,0.61,9,20,1,13,0,6,1,50,2,1,0,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.93220339,0,0,2,0,1,0,0,0,0
1,0.5,1.168680906,0.009205392,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,16.94915199,98.81423187,0.5,0.25,0,0,2,1,2,50,1,50,16.94915199,98.81423187,0.5,0.25,0,0,2,0,0.001355932,0,2,0.135501355,0.008384371,1.185729146,2,2177100,1694694,0.067750677,0.087036364,0,0,0.206208006,71.71710205,1,0.048588824,0.000677507,1.404393077,0.702196538,0.690182447,0.139926672,0,8,61,1,0,1,0,3,1,12,0,1,1,3,22,2,3,3,12,1,0,1,2,15,3,3,10,28,11,0.79,11,21,1,17,2,3,1,0,7,0,2,2,1,0.333333333,0,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0.918032787,0,0,2,0,0,0,0,0,0
2.858214617,0.714553654,0.7123124,0.046531223,1,0,0,0,1,100,0.135593221,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,17.9661026,90.7534256,2,0.333333343,0,0,4,3,12,25,1,25,17.9661026,90.13605499,4.5,0.375,2,16.66666603,3,1,0.002033898,0.000677966,4,0.27100271,0.010331356,1.461074352,3,2175625,1696031,0.06779661,0.086967751,124.7809525,0.005739298,0.218356013,78.05117035,2,0.052880198,0.001355014,3.029396057,0.757349014,0.465003461,0.237143859,0,6,60,1,0,1,0,5,1,7,0,0,1,5,22,3,5,5,11,4,0,1,1,17,5,5,12,32,11,0.69,6,23,1,17,0,5,1,0,6,1,1,2,3,1.8,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.966666667,0,0,1,0,1,0,0,0,0
12.84409523,0.856273055,0.260503292,0.273848236,3,2,6,33.33333206,1,33.33333206,1.491525412,78.57142639,2,0.333333343,1,16.66666603,13,16,156,10.2564106,1,7.692307472,48.74576187,75.8438797,70,0.448717952,9,5.769230843,15,23,210,10.95238113,1,6.666666508,48.88135529,74.71502686,93.5,0.445238084,57.75,27.5,13,3,0.008813559,0.002033898,15,1.016260147,0.025480745,3.603521585,13,2154995,1710489,0.068445638,0.086232647,747.5733032,0.034384623,0.229471982,96.245224,8.949999809,0.065206788,0.006063685,13.86519337,0.924346209,0.183462635,0.306247801,0,5,179,3,0,1,1,25,1,5,1,0,1,20,30,2,20,25,54,6,7,3,14,56,25,20,56,125,41,0.24,24,97,3,70,0,19,1,86,3,2,11,2,4,2.3,1,10,3.15,1,3,1.25,1,2,0.391304348,0,0,0,0,0,0,0.905027933,0,0,2,0,1,0,0,0,0
3.252845764,0.813211441,0.560536146,0.261110872,1,0,0,0,1,100,1.016949177,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,3.728813648,85.9375,2,0.333333343,0,0,4,3,12,25,1,25,4.203389645,78.48101044,4.5,0.375,1,8.333333015,3,1,0.002033898,0.000677966,4,0.27100271,0.002202363,0.311461151,3,2155007,1711057,0.06844525,0.086204022,1.666666627,7.67E-05,0.21945259,62.22155762,6.699999809,0.042155527,0.004539295,3.530813932,0.882703483,0.411614835,0.453021199,0,10,142,6,0,1,1,19,2,11,0,0,2,9,25,3,9,19,37,4,7,6,5,50,19,9,40,100,36,0.25,17,76,6,55,0,9,2,75,2,0,3,2,6,3.111111111,1,7,3.444444444,1,7,2.333333333,1,3,1,0,0,0,0,0,0,0.795774648,0,0,2,0,1,0,0,0,0
6.181936264,0.883133769,0.366262108,0.26383841,2,0,2,0,2,100,0.745762706,91.66666412,1,0.5,1,50,6,3,30,10,3,50,37.62711716,70.07575989,13.5,0.449999988,4,13.33333302,7,6,42,14.28571415,2,28.5714283,37.76271057,69.53807831,18,0.428571433,7,16.66666603,6,2,0.004067797,0.001355932,7,0.474254757,0.019083215,2.698774099,6,2152085,1747844,0.068538181,0.084389679,56.72979736,0.002609286,0.225791454,60.08514023,6.351190567,0.040708091,0.004302975,6.656290054,0.950898588,0.249120578,0.314493269,0,8,151,6,0,1,1,24,2,9,0,0,2,11,27,2,11,24,40,7,5,6,4,55,24,13,40,106,40,0.25,18,80,6,58,0,11,2,78,1,1,5,2,5,3.181818182,1,7,3.181818182,0,10,2.909090909,1,3,1,0,3,3,3,10,9,0.841059603,0.333333333,0,2,3,2,1,2,0,0
5.873019218,0.734127402,0.456465483,0.140159175,1,0,0,0,1,100,1.016949177,100,0,0,0,0,7,15,42,35.7142868,1,14.28571415,27.86440659,85.625,13.5,0.321428567,0,0,8,17,56,30.3571434,1,12.5,28.13559341,83.83838654,19.5,0.348214298,13,23.2142849,7,1,0.004745763,0.000677966,8,0.54200542,0.012907271,1.825363755,7,2155008,1710722,0.068445221,0.086220905,61.76313019,0.002840794,0.226009071,78.40316772,6.616666317,0.053118676,0.004482836,6.728096485,0.841012061,0.25957942,0.097043082,0,5,63,2,0,1,1,4,1,6,0,0,1,3,25,1,3,4,19,1,0,2,2,9,4,3,18,30,6,0.83,8,24,2,19,1,3,1,66,3,0,7,1,6,4.333333333,3,9,4.333333333,2,2,1.333333333,1,1,0.6,0,1,1,1,2,2,0.80952381,1,0,2,1,1,0,0,0,0
7.597507,0.844167471,0.285733551,0.178039432,1,0,0,0,1,100,0.542372882,100,0,0,0,0,8,8,56,14.28571415,2,25,36.74576187,73.34235382,24,0.428571433,0,0,9,11,72,15.27777767,2,22.22222137,36.74576187,72.5568924,30.5,0.423611104,4.5,6.25,8,1,0.005423729,0.000677966,9,0.609756112,0.018208195,2.575027466,8,2155020,1710711,0.068444841,0.086221457,53.34646606,0.00245367,0.227246597,79.90317535,5.659523487,0.054134943,0.003834365,8.35118866,0.927909791,0.190758914,0.202195793,0,5,192,3,0,1,2,26,1,5,0,0,1,20,35,1,20,26,53,8,5,3,12,62,26,22,48,133,45,0.26,25,93,3,65,0,20,1,86,2,1,8,1,6,2.45,1,14,3,1,3,1.3,1,2,0.47826087,0,1,1,1,4,5,0.744791667,1,0,3,1,1,0,0,0,0
2.106451511,0.702150524,0.900869906,0.378078759,1,0,0,0,1,100,0.474576265,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,24.13559341,95.6989212,2,0.333333343,1,16.66666603,3,2,6,33.33333206,1,33.33333206,24.13559341,95.6989212,2,0.333333343,1,16.66666603,3,1,0.002033898,0.000677966,3,0.203252032,0.009786312,1.383993626,3,2152101,1747858,0.068537675,0.084389009,7.146464825,0.000328702,0.215690449,57.08513641,5.181349277,0.038675565,0.003510399,2.792804003,0.930934668,0.656766057,0.684484959,0,3,40,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,7,0,1,1,2,3,2,2,7,13,3,1.77,4,10,1,7,0,2,1,0,4,0,2,1,3,2,1,4,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0.925,0,0,2,0,1,0,0,0,0
4.175691128,0.695948541,0.522771895,0.167755306,2,1,2,50,1,50,1.084745765,80,0.5,0.25,0,0,5,11,20,55,1,20,24.67796516,91.91918945,4.5,0.224999994,1,5,6,15,30,50,1,16.66666603,24.74576187,90.34653473,7.5,0.25,1.5,5,5,2,0.00338983,0.001355932,6,0.406504065,0.010303783,1.457175016,5,2154994,1710754,0.068445668,0.086219296,9.125,0.000419704,0.223329037,75.14603424,8.583333969,0.050911948,0.005815267,4.516372681,0.75272882,0.347612143,0.215537444,0,3,102,1,0,1,0,14,1,3,0,0,1,14,29,1,14,14,26,0,5,1,14,16,14,14,26,57,16,0.51,16,42,1,27,0,14,1,78,1,0,5,1,4,1.285714286,1,8,1.5,0,1,1,1,0,0,0,0,0,0,0,0,0.980392157,0,0,1,0,2,0,0,0,0
10.69349957,0.82257688,0.287522435,0.125958622,7,13,42,30.95238113,1,14.28571415,1.762711883,42.62295151,14.5,0.34523809,4.5,10.71428585,8,14,56,25,1,12.5,26.71186447,85.28138733,21,0.375,15.5,27.6785717,13,36,156,23.07692337,1,7.692307472,26.9830513,79.28286743,60,0.384615391,54.41666794,34.88247681,8,7,0.005423729,0.004745763,13,0.880758822,0.014085894,1.992046118,8,2154986,1710462,0.068445921,0.086234011,2110.317139,0.097064003,0.228506759,93.92697906,11.58333302,0.063636161,0.007847787,11.04061413,0.849278033,0.219884396,0.144389763,0,3,108,2,0,1,1,14,1,3,0,0,1,12,29,1,12,14,32,2,6,2,10,19,14,12,34,63,16,0.46,16,50,2,33,0,12,1,83,2,0,8,1,4,2.5,1,6,1.5,1,2,1.166666667,1,2,0.4,0,0,0,0,0,0,0.944444444,0,0,1,0,2,0,0,0,0
7.787094116,0.778709412,0.402744472,0.107254006,5,4,20,20,1,20,1.694915295,53.19149017,8,0.400000006,0,0,5,3,20,15,3,60,25.89830589,90.52132416,8.5,0.425000012,0,0,10,23,90,25.55555534,1,10,26.37288094,82.94242859,33.5,0.372222215,8,8.888889313,5,5,0.00338983,0.00338983,10,0.677506804,0.012243854,1.731542468,5,2154992,1711035,0.068445727,0.086205132,27.86666679,0.001281727,0.227097347,64.93821716,10.11666584,0.043996081,0.006854109,8.26346302,0.826346278,0.265895039,0.118547417,0,3,74,2,0,1,0,9,1,3,0,0,1,7,23,1,7,9,19,2,2,2,5,10,9,7,21,38,9,0.61,13,30,2,18,0,7,1,50,2,0,6,1,4,2.142857143,1,1,1,1,2,1.285714286,1,1,0.444444444,0,0,0,0,0,0,0.932432432,0,0,2,0,1,0,0,0,0
15.74497509,0.926174998,0.211799249,0.277394891,2,1,2,50,1,50,0.949152529,73.68421173,0.5,0.25,1,50,16,23,240,9.583333015,4,25,53.28813553,61.69544601,108.5,0.452083319,21.5,8.958333015,17,31,272,11.39705849,3,17.64705849,53.28813553,61.07226181,120.5,0.443014711,55.5,20.40441132,16,2,0.010847458,0.001355932,17,1.151761532,0.033236329,4.700326443,16,2154998,1710195,0.068445541,0.086247474,2341.00415,0.107674457,0.230312854,121.8690872,8.116666794,0.082567133,0.005499097,16.06451035,0.944971144,0.150474787,0.401046604,0,6,180,6,0,1,1,24,2,8,0,1,2,14,43,1,14,23,54,4,6,6,10,50,23,14,54,114,35,0.38,23,89,6,65,0,14,2,83,2,0,17,1,6,2.642857143,0,9,3.642857143,1,10,1.928571429,1,2,0.625,0,0,0,0,0,0,0.911111111,0,0,2,0,2,0,0,0,0
5.006227493,0.834371209,0.443214089,0.249675184,2,1,2,50,1,50,1.627118587,85.7142868,0.5,0.25,1,50,6,12,30,40,1,16.66666603,9.898304939,82.02246857,9,0.300000012,3.25,10.83333302,6,12,30,40,1,16.66666603,9.898304939,82.02246857,9,0.300000012,3.25,10.83333302,6,2,0.004067797,0.001355932,6,0.406504065,0.004212393,0.595722318,6,2155006,1710482,0.068445288,0.086233005,107.1893997,0.004930175,0.223832354,91.21031952,7.283333778,0.061795611,0.004934508,5.103292942,0.850548804,0.33623749,0.382268876,0,3,87,2,0,1,0,12,1,3,0,0,1,10,24,1,10,11,24,0,3,2,10,16,11,10,24,49,14,0.49,14,38,2,27,0,10,1,63,1,2,7,1,4,2.4,1,5,2.3,1,2,1.1,1,1,0.25,0,0,0,0,0,0,0.954022989,0,0,1,0,2,0,0,0,0
3.009379864,0.752344966,0.73654145,0.198347613,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.66666794,1,25,30.9830513,74.3089447,3.5,0.291666657,0,0,4,5,12,41.66666794,1,25,30.9830513,74.3089447,3.5,0.291666657,0,0,4,0,0.002711864,0,4,0.27100271,0.016844042,2.382107258,4,2177100,1748830,0.067750677,0.0843421,0,0,0.220907927,80.9083252,1,0.054815937,0.000677507,3.214845657,0.803711414,0.394770592,0.420215666,0,5,76,1,0,1,0,5,1,6,0,0,1,5,22,1,5,5,23,1,1,1,4,17,5,5,22,40,11,0.55,15,33,1,27,0,5,1,0,2,0,4,1,2,1.6,1,9,4.6,2,1,1,1,0,0,0,0,0,0,0,0,0.723684211,0,0,2,0,1,0,0,0,0
3,1,0.474707395,0.403122187,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,100,13.28813553,80,3,0.5,0,0,3,0,6,0,3,100,13.28813553,80,3,0.5,0,0,3,0,0.002033898,0,3,0.203252032,0.005038268,0.712518752,3,2177100,2171201,0.067750677,0.067934752,0,0,0.216793135,4.5,1,0.00304878,0.000677507,3,1,0.474707425,0.403122187,0,3,69,2,0,1,0,8,1,4,0,0,1,7,21,1,7,8,20,4,2,2,3,14,8,7,19,37,9,0.57,11,28,2,21,0,7,1,42,1,7,2,2,4,2.571428571,1,4,2.142857143,1,2,1.142857143,1,3,0.545454545,0,2,2,2,12,12,1,0.5,0,1,2,0,1,1,0,0
6.639305115,0.829913139,0.402120709,0.223946065,4,1,12,8.333333015,3,75,6.847457409,87.82608795,5.5,0.458333343,0,0,4,4,12,33.33333206,1,25,27.72881317,88.91304016,4,0.333333343,0,0,8,10,56,17.8571434,2,25,31.32203484,80.3478241,23,0.410714298,8.5,15.1785717,4,4,0.002711864,0.002711864,8,0.54200542,0.017763946,2.512201309,4,1464181,1747889,0.100738913,0.084387511,102.3107758,0.004705783,0.226857483,55.7910881,169.9998627,0.037798841,0.115176059,6.936320305,0.867040038,0.251666814,0.263696671,1,3,121,1,0,1,0,11,1,7,10,3,1,11,62,1,11,11,24,0,0,1,10,18,11,11,23,46,10,1.35,13,33,1,21,0,1,1,0,1,0,3,2,5,2.818181818,0,3,2.727272727,1,1,1,1,0,0,0,4,4,2,63,31,0.644628099,0.75,0,3,2,1,0,0,0,0
