EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852997,1,0.092317067,0.001207729,1,1,1,1,0,3,61,1,0,1,0,1,1,3,0,0,1,1,40,1,1,1,4,0,0,1,1,1,1,1,4,7,1,5.71,14,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,1,0.25,0,0,0,0,0,0,0.983606557,0,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852234,1,0.09231706,0.001207729,1,1,1,1,0,3,61,1,0,1,0,1,1,3,0,0,1,1,40,1,1,1,4,0,0,1,1,1,1,1,4,7,1,5.71,14,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.983606557,0,0,1,0,1,0,0,0,0
3.400000095,0.680000007,0.536388874,0.085350327,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,1,20,5.441354275,68.1818161,8,0.400000006,0,0,5,4,20,20,1,20,5.441354275,68.1818161,8,0.400000006,0,0,5,0,0.006045949,0,5,0.603864729,0.000933355,0.131996349,5,684756,422285,0.12077295,0.195839301,0,0,0.127204776,72.28374481,1,0.087299205,0.001207729,3.5,0.699999988,0.32466498,0.065206543,0,12,30,1,0,1,0,1,1,17,0,3,1,1,3,1,1,1,19,0,0,1,1,10,1,1,19,23,2,0.13,4,21,1,19,2,1,1,0,2,0,5,1,0,0,0,6,6,6,1,1,1,0,0,0,1,1,1,30,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,4.957678318,97.61904907,0,0,0,0,1,0,0,0,1,100,4.957678318,97.61904907,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.00216683,0.306436062,1,684756,428953,0.12077295,0.192795008,0,0,0.116413467,67.60077667,1,0.081643447,0.001207729,1,1,1,1,0,22,68,4,0,1,0,9,3,26,0,1,3,3,3,3,3,8,17,0,0,5,3,38,8,3,18,54,23,0.06,11,41,4,32,2,3,3,0,2,0,3,2,2,1.333333333,1,9,5.333333333,3,5,3,2,1,1,1,1,1,1,68,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.627569437,100,0,0,0,0,1,0,0,0,1,100,3.627569437,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000466799,0.066015407,1,684756,425594,0.12077295,0.194316655,0,0,0.116224043,68.11711121,1,0.082267046,0.001207729,1,1,1,1,0,3,21,1,0,1,0,2,1,3,1,0,1,2,0,3,2,2,8,0,0,1,2,3,2,2,8,16,3,0,5,11,1,6,0,1,1,0,2,0,1,1,2,1,0,2,1.5,1,1,1,1,0,0,0,2,2,1,42,0,1,1,0,1,1,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,19,1,0,1,0,1,1,3,0,0,1,1,8,1,1,1,5,0,1,1,1,2,1,1,5,8,1,1,3,6,1,4,0,1,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.526315789,0,0,3,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852997,1,0.092317067,0.001207729,1,1,1,1,0,9,66,2,0,1,0,2,2,9,0,0,2,1,40,1,1,2,4,0,0,2,1,5,2,1,4,13,4,3.08,13,8,2,5,0,1,2,0,4,0,0,1,1,1,1,3,3,3,2,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852997,1,0.092317067,0.001207729,1,1,1,1,0,3,60,1,0,1,0,1,1,3,0,0,1,1,39,1,1,1,4,0,0,1,1,1,1,1,4,7,1,5.57,14,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.983333333,0,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852997,1,0.092317067,0.001207729,1,1,1,1,0,3,61,1,0,1,0,1,1,3,0,0,1,1,40,1,1,1,4,0,0,1,1,1,1,1,4,7,1,5.71,14,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.983606557,0,0,1,0,1,0,0,0,0
2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,7.859734058,89.04109955,1,0.5,0,0,2,0,2,0,2,100,7.859734058,89.04109955,1,0.5,0,0,2,0,0.00241838,0,2,0.241545901,0.003215266,0.454707325,2,684756,423779,0.12077295,0.195148885,0,0,0.123657733,78.23852539,1,0.094490975,0.001207729,2,1,0.5,0,0,9,92,2,0,1,0,4,1,10,0,1,1,3,43,1,3,4,22,1,0,2,2,20,4,3,14,34,7,1.26,15,21,2,16,0,3,1,0,4,0,1,1,3,1,0,3,2.666666667,2,2,1.333333333,1,1,0.6,0,0,0,0,0,0,0.880434783,0,0,2,0,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,68,1,1,1,0,3,1,3,1,0,1,3,40,1,3,3,7,0,1,1,2,4,3,3,7,14,3,2.86,14,10,1,6,0,2,1,33,1,0,0,1,2,1,0,2,1.666666667,1,1,1,1,0,0,0,0,0,0,0,0,0.955882353,0,0,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.925030231,100,0,0,0,0,1,0,0,0,1,100,5.925030231,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000647383,0.091553815,1,684756,424676,0.12077295,0.194736689,0,0,0.116461299,69.9881134,1,0.08452671,0.001207729,1,1,1,1,0,3,83,1,0,1,0,5,1,3,3,0,1,5,42,1,5,5,10,0,0,1,5,6,5,5,10,22,6,1.91,19,16,1,10,0,2,1,0,3,0,0,1,1,0.2,0,4,1.6,1,1,1,1,0,0,0,0,0,0,0,0,0.879518072,0,0,2,0,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,1,6,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,3,0,0,1,0,0,1,1,3,4,0,0,2,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.25,0,0,0,0,0,0,0.833333333,0,0,2,0,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,17,1,0,1,0,2,1,3,0,0,1,2,7,1,2,2,4,0,0,1,2,2,2,2,4,8,2,0.88,2,6,1,3,0,2,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,2,2,0.666666667,0.5,0,2,2,0,0,0,0,0
4.5,0.5625,0.434780896,0.134661674,1,0,0,0,1,100,0.483675927,80,0,0,0,0,6,6,30,20,1,16.66666603,23.70012093,66.66666412,12,0.400000006,0,0,7,7,42,16.66666603,1,14.28571415,23.70012093,65.55184174,17.5,0.416666657,5,11.90476227,6,1,0.007255139,0.00120919,8,0.966183603,0.004682805,0.662248611,7,683929,428427,0.120918982,0.193031713,148.7807159,0.021780163,0.129295021,100.8912811,2,0.121849373,0.002415459,5.5,0.785714269,0.185465187,0.010513297,0,11,328,6,1,1,16,52,3,12,4,1,3,20,50,2,20,52,100,7,1,6,12,181,52,27,113,257,142,0.19,22,255,6,203,0,16,3,82,1,1,9,2,12,6.4,1,12,5.5,1,9,3,1,2,1.125,0,1,1,1,2,2,0.856707317,1,0,1,1,4,1,1,0,0
2.666666746,0.533333361,0.624035478,0.168911368,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,5.562273502,86.79244995,5,0.416666657,0,0,4,2,12,16.66666603,2,50,5.562273502,86.79244995,5,0.416666657,0,0,4,0,0.00483676,0,5,0.603864729,0.000883962,0.125011072,5,684756,424387,0.12077295,0.19486931,0,0,0.127002552,86.94760132,1,0.105009183,0.001207729,3,0.75,0.352948695,0.011072623,6,8,248,4,0,1,1,34,1,8,0,0,1,24,9,3,24,34,111,0,2,4,18,142,34,28,112,213,73,0.04,28,185,4,149,0,24,1,100,2,0,6,2,8,2.166666667,0,10,3.916666667,1,4,1.416666667,1,2,0.464285714,0,5,5,2,7,5,0.554216867,0.6,0,2,2,2,0,0,0,0
1,1,1,1,1,0,0,0,1,100,0.120918982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.120918982,,0,0,0,0,0,1,0,0.00120919,1,0.12077295,3.28E-32,4.63E-30,0,683929,684756,0.120918982,0.12077295,0,0,0.017336531,1,2,0.001207729,0.002415459,1,1,1,1,0,3,88,2,0,1,0,12,1,3,0,0,1,10,32,1,10,12,16,0,1,2,10,11,12,10,16,39,11,0.82,17,27,2,16,0,10,1,9,2,1,0,2,4,2.3,1,2,1.7,1,1,1,1,3,0.230769231,0,0,0,0,0,0,0.863636364,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.120918982,,0,0,0,0,1,0,0,0,1,100,0.120918982,,0,0,0,0,1,0,0.00120919,0,1,0.12077295,3.28E-32,4.63E-30,1,684756,683929,0.12077295,0.120918982,0,0,0.017336531,2,1,0.002415459,0.001207729,1,1,1,1,5,8,331,8,0,2,0,59,2,10,0,1,2,23,76,2,23,54,76,0,4,9,18,134,54,44,81,208,97,0.37,50,178,8,124,0,23,3,86,3,0,1,2,6,3.565217391,0,9,3.304347826,1,8,2.304347826,1,3,0.961538462,0,1,1,1,1,1,0.583081571,1,0,2,1,2,0,0,0,0
1,1,1,1,1,0,0,0,1,100,6.771462917,98.2456131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,6.771462917,98.2456131,0,0,0,0,0,1,0,0.00120919,1,0.12077295,0.000524956,0.074240044,0,214043,684756,0.386370957,0.12077295,0,0,0.116486385,1,98.31048584,0.001207729,0.118732467,1,1,1,1,0,3,54,1,0,1,0,3,1,7,0,4,1,3,33,1,3,3,8,0,1,1,3,4,3,3,8,16,4,2.06,5,12,1,8,0,3,1,33,2,0,0,1,3,1.666666667,0,4,2.666666667,2,1,1,1,2,0.333333333,0,3,3,1,93,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,100,0.362756968,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.362756968,100,0,0,0,0,0,1,0,0.00120919,1,0.12077295,4.39E-06,0.000620415,0,683929,684756,0.120918982,0.12077295,0,0,0.109075777,1,2,0.001207729,0.002415459,1,1,1,1,0,4,61,4,0,1,0,8,2,4,0,0,2,5,25,1,5,8,12,0,1,4,5,10,8,5,12,29,10,0.86,7,22,4,14,0,5,2,0,2,0,0,1,4,2,1,2,1.6,1,4,1.6,1,2,0.857142857,0,1,1,1,15,0,1,1,0,1,1,0,0,0,0,0
2.333333254,0.777777791,0.611111104,0.052204546,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,1.57194674,68.42105103,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,1.57194674,68.42105103,2.5,0.416666657,0,0,3,0,0.003627569,0,3,0.362318844,0.00010566,0.014942534,3,684756,422585,0.12077295,0.195700273,0,0,0.122058198,59.64609146,1,0.072036341,0.001207729,2.333333254,0.777777791,0.390680283,0.00551287,0,11,26,1,0,1,0,1,1,11,0,0,1,1,0,1,1,1,16,0,0,1,1,9,1,1,16,22,4,0,4,20,1,18,0,1,1,0,2,0,5,1,0,0,0,9,9,9,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,7.61789608,98.4375,1,0.5,0,0,2,0,2,0,2,100,7.61789608,98.4375,1,0.5,0,0,2,0,0.00241838,0,2,0.241545901,0.000868777,0.122863628,2,684756,425532,0.12077295,0.194344968,0,0,0.12364047,70.417099,1,0.085044809,0.001207729,2,1,0.5,0,0,33,107,5,0,1,0,5,5,42,1,4,5,1,46,1,1,5,16,0,0,5,1,26,5,1,16,42,18,1.1,19,34,5,28,5,0,5,0,1,0,3,1,4,4,4,8,8,8,9,9,9,1,1,1,0,0,0,0,0,0.943925234,0,0,1,0,2,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12077295,3.28E-32,4.63E-30,1,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,22,1,2,1,1,2,1,3,1,0,1,2,0,4,2,2,8,0,0,1,0,3,2,2,8,15,2,0,7,10,1,4,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,22,0,1,1,0,1,1,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,7,1,0,1,0,1,1,3,0,0,1,1,0,1,1,1,3,0,0,1,1,1,1,1,3,6,1,0,1,4,1,2,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,1,14,0,1,1,0,1,1,0,0,0,0,0
